Peñarol	penarol.d0602fb6.png
Defensor Sporting	defensor-sporting.8acb1824.png
Montevideo Wanderers	montevideo-wanderers.b86497e6.png
Liverpool Montevideo	liverpool.63811610.png
Cerro	cerro.8366080e.png
Cerro Largo	cerro-largo.959865a2.png
Nacional	nacional.31546c88.png
Racing Club de Montevideo	racing-montevideo.92286b58.png
Danubio	danubio.d5622a4f.png
Boston River	boston-river.4e0c5bb7.png
Progreso	progreso.53ea3a53.png
Miramar Misiones	miramar-misiones.5a576369.png
